1.000000, -3.141593, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -3.110019, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -3.078445, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -3.046871, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -3.015297, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.983724, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.952150, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.920576, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.889002, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.857428, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.825855, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.794281, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.762707, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.731133, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.699560, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.667986, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.636412, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.604838, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.573264, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.541691, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.510117, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.478543, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.446969, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.415395, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.383822, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.352248, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.320674, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.289100, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.257526, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.225953, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.194379, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.162805, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.131231, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.099657, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.068084, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.036510, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -2.004936, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.973362, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.941788, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.910215, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.878641, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.847067, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.815493, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.783919, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.752346, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.720772, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.689198, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.657624, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.626050, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.594477, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.562903, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.531329, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.499755, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.468181, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.436608, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.405034, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.373460, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.341886, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.310313, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.278739, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.247165, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.215591, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.184017, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.152444, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.120870, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.089296, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.057722, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -1.026148, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.994575, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.963001, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.931427, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.899853, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.868279, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.836706, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.805132, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.773558, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.741984, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.710410, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.678837, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.647263, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.615689, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.584115, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.552541, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.520968, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.489394, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.457820, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.426246, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.394672, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.363099, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.331525, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.299951, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.268377, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.236803, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.205230, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.173656, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.142082, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.110508, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.078934, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.047361, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, -0.015787, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.015787, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.047361, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.078934, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.110508, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.142082, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.173656, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.205230, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.236803, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.268377, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.299951, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.331525, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.363099, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.394672, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.426246, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.457820, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.489394, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.520968, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.552541, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.584115, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.615689, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.647263, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.678837, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.710410, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.741984, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.773558, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.805132, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.836706, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.868279, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.899853, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.931427, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.963001, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.994575, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.026148, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.057722, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.089296, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.120870, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.152444, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.184017, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.215591, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.247165, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.278739, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.310313, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.341886, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.373460, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.405034, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.436608, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.468181, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.499755, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.531329, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.562903, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.594477, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.626050, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.657624, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.689198, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.720772, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.752346, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.783919, 0.000000, 0.000000, 0.000000, 0.000000
1.000000, 1.815493, 0.000000, 0.000000, 0.000000, 0.000000
