0.855000, 0.212193, 0.109477, 0.317053, 0.213444, 0.208753, 0.217950, 0.114114, 0.321786, 1.003714, 0.822584, 0.824903, 0.823996, 0.824605, 0.108848, 0.315538
0.850000, 0.212193, 0.107810, 0.318789, 0.213228, 0.208638, 0.217883, 0.111771, 0.323995, 1.003837, 0.822636, 0.824900, 0.824015, 0.824609, 0.106577, 0.317809
0.845000, 0.212193, 0.106175, 0.320492, 0.213014, 0.208524, 0.217816, 0.110116, 0.325517, 1.003959, 0.822687, 0.824898, 0.824033, 0.824613, 0.104989, 0.319397
0.840000, 0.212193, 0.104571, 0.322164, 0.212801, 0.208410, 0.217750, 0.108494, 0.327007, 1.004081, 0.822738, 0.824895, 0.824051, 0.824618, 0.103435, 0.320951
0.835000, 0.212194, 0.102996, 0.323807, 0.212589, 0.208296, 0.217685, 0.106904, 0.328466, 1.004203, 0.822788, 0.824893, 0.824070, 0.824622, 0.101912, 0.322474
0.830000, 0.212194, 0.101449, 0.325421, 0.212378, 0.208182, 0.217620, 0.105346, 0.329895, 1.004324, 0.822838, 0.824890, 0.824088, 0.824626, 0.100419, 0.323967
0.825000, 0.212194, 0.099929, 0.327007, 0.212168, 0.208069, 0.217556, 0.103817, 0.331295, 1.004445, 0.822888, 0.824888, 0.824106, 0.824631, 0.098955, 0.325431
0.820000, 0.212193, 0.098436, 0.328567, 0.211959, 0.207956, 0.217492, 0.101657, 0.333327, 1.004565, 0.822937, 0.824886, 0.824124, 0.824636, 0.096862, 0.327524
0.815000, 0.212193, 0.096967, 0.330101, 0.211752, 0.207843, 0.217429, 0.100170, 0.334687, 1.004685, 0.822986, 0.824885, 0.824142, 0.824640, 0.095439, 0.328947
0.810000, 0.212193, 0.095523, 0.331611, 0.211545, 0.207730, 0.217366, 0.098711, 0.336021, 1.004805, 0.823035, 0.824883, 0.824160, 0.824645, 0.094042, 0.330344
0.805000, 0.212193, 0.094101, 0.333098, 0.211339, 0.207618, 0.217304, 0.097277, 0.337331, 1.004924, 0.823083, 0.824881, 0.824178, 0.824650, 0.092670, 0.331716
0.800000, 0.212193, 0.092703, 0.334561, 0.211135, 0.207507, 0.217242, 0.095868, 0.338616, 1.005043, 0.823131, 0.824880, 0.824196, 0.824655, 0.091322, 0.333064
0.795000, 0.212193, 0.091325, 0.336003, 0.210931, 0.207395, 0.217181, 0.094483, 0.339879, 1.005161, 0.823178, 0.824879, 0.824214, 0.824660, 0.089998, 0.334388
0.790000, 0.212193, 0.089969, 0.337423, 0.210729, 0.207284, 0.217120, 0.093121, 0.341119, 1.005279, 0.823226, 0.824878, 0.824231, 0.824665, 0.088696, 0.335690
0.785000, 0.212193, 0.088634, 0.338822, 0.210528, 0.207173, 0.217060, 0.091782, 0.342338, 1.005396, 0.823272, 0.824877, 0.824249, 0.824670, 0.087416, 0.336970
0.780000, 0.212193, 0.087318, 0.340201, 0.210328, 0.207063, 0.217000, 0.089805, 0.344196, 1.005513, 0.823319, 0.824876, 0.824267, 0.824675, 0.085500, 0.338886
0.775000, 0.212193, 0.086021, 0.341561, 0.210129, 0.206953, 0.216941, 0.088497, 0.345385, 1.005630, 0.823365, 0.824875, 0.824284, 0.824681, 0.084250, 0.340136
